plant code,hari giling,tgl giling,thn giling,kis,kis sd,kis inc,kis inc sd,kes,kes sd,ha tebang tr,ha tebang ts,ha tebang ts ptpn,ha tebang spt,ha tebang total,ton tebang tr,ton tebang ts,ton tebang ts ptpn,ton tebang spt,ton tebang total,ha giling tr,ha giling ts,ha giling ts ptpn,ha giling spt,ha giling total,ton giling tr,ton giling ts,ton giling ts ptpn,ton giling spt,ton giling total,kristal tr,kristal ts,kristal ts ptpn,kristal spt,kristal total,rend tr,rend ts,rend ts ptpn,rend spt,rend total,gula pg total,gula tr bagihasil,gula tr ts ptpn,gula produksi,tetes pg total,tetes tr ts ptpn,tetes tr tr,tetes produksi,tebu terbakar total,jam berhenti a,jam berhenti b,total jb,pol tebu,pol tebu sd,k dlm tetes,k dlm tetes sd,k dlm ampas,k dlm ampas sd,k dlm blotong,k dlm blotong sd,ef ov,ef ov sd,k dlm total,k dlm total sd,ef me,ef me sd,ef bhr,ef bhr sd,ef or,ef or sd,residu,residu rupiah,bba ton,bba rupiah,pln kwh,pln rupiah,icumsa,icumsa sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa trash,analisa trash sd,soc,soc sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
SG10,12,2023-06-02,2023,2358.78,2033.92,2358.78,2033.92,2358.78,2157.59,28.086,0,5.415,0,33.501,2013.79,0,333.67,0,2347.46,28.105,0,4.866,0,32.971,2057.64,0,301.14,0,2358.78,141.641,0,22.294,0,163.935,6.88,0,7.4,0,6.95,50.704,99.107,15.69,165.501,37.301,38.239,61.729,137.269,172.84,0,0,0,9.25,9.29,1.28,0.88,0.62,0.59,0.12,0.07,0.28,0.78,2.3,2.32,93.3,93.65,80.53,82.53,75.14,77.29,100,17085,0,0,0,0,284,279,0,0,0,0,0,0,0,0,0,0,0,0,16.5,11.95,10.13,0,15.27,42.56,45.13,0,0,0,0,0,0,0,0
SG10,13,2023-06-03,2023,2329.7,2057.27,2329.7,2057.27,2329.7,2171.94,26.975,0,4.792,0,31.767,1945.25,0,281.01,0,2226.26,27.363,0,5.172,0,32.535,2016.26,0,313.44,0,2329.7,138.731,0,23.183,0,161.914,6.88,0,7.4,0,6.95,51.465,97.225,16.309,164.999,54.429,9.403,60.488,124.32,96.12,0,0,0,9.23,9.28,1.43,0.93,0.6,0.59,0.1,0.07,0.15,0.72,2.28,2.31,93.5,93.64,80.53,82.39,75.3,77.16,100,17085,0,0,0,0,294,280,0,0,0,0,0,0,0,0,0,0,0,0,16.42,11.92,10.12,0,15.27,45.21,45.14,0,0,0,0,0,0,0,0
SG10,14,2023-06-04,2023,2288.87,2074.21,2288.87,2074.21,2288.87,2180.93,27.678,0,4.915,0,32.593,1919.74,0,283.61,0,2203.35,26.918,0,4.787,0,31.705,2001.1,0,287.77,0,2288.87,137.195,0,21.241,0,158.436,6.86,0,7.38,0,6.92,53.966,96.093,14.941,165,40.114,8.633,60.033,108.78,113.9,0,0,0,9.25,9.28,1.42,0.97,0.62,0.6,0.12,0.08,0.17,0.67,2.33,2.32,93.3,93.53,80.19,82.37,74.81,77.05,200,17085,0,0,0,0,233,275,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.82,10.05,0,15.27,45.88,45.2,0,0,0,0,0,0,0,0
SG10,15,2023-06-05,2023,2300.83,2089.66,2300.83,2089.66,2300.83,2189.5,36.349,0,4.232,0,40.581,1863.04,0,244.54,0,2107.58,40.771,0,4.845,0,45.616,2025.25,0,275.58,0,2300.83,138.871,0,20.393,0,159.264,6.86,0,7.4,0,6.92,49.77,97.382,14.348,161.5,57.885,8.267,60.758,126.91,66.44,0,0,0,9.21,9.28,1.36,1,0.6,0.6,0.1,0.08,0.23,0.64,2.29,2.32,93.49,93.53,80.37,82.26,75.14,76.94,100,17085,0,0,0,0,272,275,0,0,0,0,0,0,0,0,0,0,0,0,16.31,11.86,10.07,0,15.27,45.64,45.23,0,0,0,0,0,0,0,0
SG10,16,2023-06-06,2023,2376.06,2107.95,2376.06,2107.95,2376.06,2201.94,38.403,0,4.919,0,43.322,2242.98,0,304.23,0,2547.21,36.145,0,4.59,0,40.735,2107.82,0,268.24,0,2376.06,145.119,0,19.756,0,164.875,6.88,0,7.37,0,6.94,53.566,101.531,13.904,169.001,29.728,8.047,63.235,101.01,14.27,0,0,0,9.24,9.27,1.28,1.02,0.59,0.6,0.12,0.08,0.31,0.61,2.3,2.31,93.61,93.53,80.23,82.24,75.11,76.91,150,17085,0,0,0,0,294,277,0,0,0,0,0,0,0,0,0,0,0,0,16.31,11.87,10.09,0,15.27,45.61,45.26,0,0,0,0,0,0,0,0
SG10,17,2023-06-07,2023,2345.91,2122.22,2345.91,2122.22,2345.91,2210.94,29.088,0,4.935,0,34.023,1903.63,0,299.73,0,2203.36,30.442,0,5.447,0,35.889,2007.09,0,338.82,0,2345.91,138.449,0,25.061,0,163.51,6.9,0,7.4,0,6.97,51.621,97.239,17.64,166.5,33.223,10.165,60.213,103.601,0,0,0,0,9.24,9.27,1.32,1.04,0.58,0.6,0.13,0.08,0.24,0.59,2.27,2.31,93.72,93.53,80.48,82.12,75.43,76.81,100,17085,0,0,0,0,296,278,0,0,0,0,0,0,0,0,0,0,0,0,16.26,11.93,10.2,0,15.27,45.32,45.27,0,0,0,0,0,0,0,0
SG10,18,2023-06-08,2023,2334.83,2134.26,2334.83,2134.26,2334.83,2218.23,40.75,0,3.78,0,44.53,2038.74,0,244.03,0,2282.77,41.007,0,4.076,0,45.083,2083.78,0,251.05,0,2334.83,144.503,0,18.469,0,162.972,6.93,0,7.36,0,6.98,51.485,101.521,12.994,166,36.145,7.532,62.513,106.19,0,0,0,0,9.25,9.27,1.35,1.06,0.61,0.6,0.14,0.09,0.17,0.56,2.27,2.31,93.41,93.53,80.79,82.12,75.46,76.81,100,17085,0,0,0,0,274,278,0,0,0,0,0,0,0,0,0,0,0,0,16.12,11.88,10.19,0,15.27,45.54,45.28,0,0,0,0,0,0,0,0
SG10,19,2023-06-09,2023,1877.86,2120.52,1877.86,2120.52,2293.57,2221.69,32.165,0,4.308,0,36.473,1745.39,0,277.32,0,2022.71,30.345,0,3.719,0,34.064,1632.95,0,244.91,0,1877.86,112.396,0,18.115,0,130.511,6.88,0,7.4,0,6.95,39.761,78.988,12.751,131.5,52.444,7.347,48.989,108.78,0,0,4.35,4.35,9.26,9.27,1.71,1.09,0.61,0.6,0.15,0.09,-0.16,0.53,2.31,2.31,93.41,93.53,80.35,82.01,75.05,76.7,200,17085,0,0,0,0,294,279,0,0,0,0,0,0,0,0,0,0,0,0,16.11,11.87,10.17,0,15.27,45.66,45.3,0,0,0,0,0,0,0,0
SG10,20,2023-06-10,2023,2158.47,2122.45,2158.47,2122.45,2302.37,2225.72,32.964,0,4.584,0,37.548,2058.01,0,299.95,0,2357.96,28.879,0,4.218,0,33.097,1878.8,0,279.67,0,2158.47,129.789,0,20.656,0,150.445,6.91,0,7.39,0,6.97,14.262,91.209,14.529,120,51.796,8.39,56.364,116.55,0,0,1.5,1.5,9.28,9.27,1.41,1.11,0.61,0.6,0.15,0.09,0.14,0.51,2.31,2.31,93.43,93.53,80.39,81.89,75.11,76.59,100,17085,0,0,0,0,293,280,0,0,0,0,0,0,0,0,0,0,0,0,16.25,11.93,10.2,0,15.27,45.6,45.5,0,0,0,0,0,0,0,0
SG10,21,2023-06-11,2023,2325.68,2132.29,2325.68,2132.29,2325.68,2230.78,30.706,0,3.951,0,34.657,1949.45,0,245.97,0,2195.42,30.537,0,4.458,0,34.995,2041.9,0,283.78,0,2325.68,140.251,0,20.918,0,161.169,6.87,0,7.37,0,6.93,30.303,98.482,14.715,143.5,36.42,8.513,61.257,106.19,32.83,0,0,0,9.25,9.27,1.42,1.12,0.6,0.6,0.13,0.09,0.17,0.5,2.32,2.31,93.51,93.53,80.12,81.89,74.92,76.59,100,17085,0,0,0,0,285,280,0,0,0,0,0,0,0,0,0,0,0,0,16.02,11.8,10.12,0,15.27,45.35,45.23,0,0,0,0,0,0,0,0
SG10,22,2023-06-12,2023,2302.65,2140.15,2302.65,2140.15,2302.65,2234.24,38.45,0,5.061,0,43.511,2012.46,0,324.92,0,2337.38,36.886,0,4.755,0,41.641,2004.04,0,298.61,0,2302.65,136.013,0,21.719,0,157.732,6.79,0,7.27,0,6.85,32.259,95.468,15.273,143,47.471,8.958,60.121,116.55,55.75,0,0,0,9.18,9.26,1.48,1.14,0.63,0.6,0.15,0.1,0.07,0.47,2.33,2.31,93.14,93.52,80.12,81.76,74.62,76.46,0,0,0,0,0,0,281,280,0,0,0,0,0,0,0,0,0,0,0,0,16.07,11.74,10,0,15.27,45.8,45.21,0,0,0,0,0,0,0,0
SG10,23,2023-06-13,2023,2305.67,2147.45,2305.67,2147.45,2305.67,2237.53,33.814,0,4.37,0,38.184,1955.45,0,278.8,0,2234.25,34.774,0,4.895,0,39.669,1991.51,0,314.16,0,2305.67,136.202,0,22.889,0,159.091,6.84,0,7.29,0,6.9,50.219,95.682,16.099,162,57.74,9.425,59.745,126.91,15.13,0,0,0,9.19,9.26,1.46,1.15,0.61,0.6,0.13,0.1,0.09,0.46,2.29,2.31,93.36,93.52,80.42,81.76,75.08,76.46,0,0,0,0,0,0,291,281,0,0,0,0,0,0,0,0,0,0,0,0,16.1,11.8,10.08,0,15.27,45.74,45.21,0,0,0,0,0,0,0,0
SG10,24,2023-06-14,2023,2301.17,2153.95,2301.17,2153.95,2301.17,2240.32,35.861,0,5.101,0,40.962,1971.03,0,328.8,0,2299.83,37.662,0,5.074,0,42.736,1984.54,0,316.63,0,2301.17,134.608,0,23.022,0,157.63,6.78,0,7.27,0,6.85,29.235,94.574,16.191,140,44.925,9.499,59.536,113.96,0,0,0,0,9.15,9.26,1.48,1.17,0.57,0.6,0.13,0.1,0.12,0.44,2.3,2.31,93.77,93.52,79.84,81.64,74.86,76.35,0,0,0,0,0,0,278,280,0,0,0,0,0,0,0,0,0,0,0,0,16.05,11.74,10.01,0,15.27,45.83,45.2,0,0,0,0,0,0,0,0
SG10,25,2023-06-15,2023,2301.91,2159.94,2301.91,2159.94,2301.91,2242.92,48.123,0,5.203,0,53.326,2041.77,0,319.65,0,2361.42,35.487,0,5.24,0,40.727,1977.35,0,324.56,0,2301.91,135.055,0,23.546,0,158.601,6.83,0,7.25,0,6.89,54.532,94.907,16.561,166,63.547,9.737,59.321,132.605,0,0,0,0,9.19,9.25,1.5,1.18,0.61,0.6,0.11,0.1,0.08,0.43,2.3,2.31,93.36,93.51,80.3,81.73,74.97,76.43,350,17085,0,0,0,0,292,281,0,0,0,0,0,0,0,0,0,0,0,0,16.15,11.79,10.05,0,15.27,45.82,45.2,0,0,0,0,0,0,0,0
SG10,26,2023-06-16,2023,2304.51,2165.58,2304.51,2165.58,2304.51,2245.41,37.035,0,4.202,0,41.237,2020.57,0,255.43,0,2276,38.292,0,3.843,0,42.135,2056.54,0,247.97,0,2304.51,140.482,0,18.068,0,158.55,6.83,0,7.29,0,6.88,51.094,98.698,12.708,162.5,60.622,7.439,61.696,129.757,0,0,0,0,9.19,9.25,1.51,1.2,0.61,0.6,0.12,0.1,0.07,0.41,2.31,2.31,93.36,93.51,80.19,81.62,74.86,76.32,200,17085,0,0,0,0,292,282,0,0,0,0,0,0,0,0,0,0,0,0,16.12,11.78,10.05,0,15.27,45.77,45.16,0,0,0,0,0,0,0,0
SG10,27,2023-06-17,2023,1622.05,2145.19,1622.05,2145.19,2383.91,2249.11,30.08,0,4.786,0,34.866,1596.27,0,295.74,0,1892.01,37.183,0,3.463,0,40.646,1411.59,0,210.46,0,1622.05,95.784,0,15.326,0,111.11,6.79,0,7.28,0,6.85,41.961,67.252,10.787,120,68.139,6.314,42.348,116.801,17.51,0,7.67,7.67,9.17,9.25,1.45,1.2,0.62,0.6,0.14,0.1,0.11,0.41,2.32,2.31,93.24,93.51,80.12,81.62,74.7,76.32,100,17085,0,0,0,0,279,281,0,0,0,0,0,0,0,0,0,0,0,0,16.17,11.76,10,22.05,37.32,46.3,45.17,0,0,0,0,0,0,0,0
SG10,28,2023-06-18,2023,2291.04,2150.47,2291.04,2150.47,2373.11,2253.65,35.147,0,4.38,0,39.527,1874.2,0,271.2,0,2145.4,37.029,0,4.765,0,41.794,1997.57,0,293.47,0,2291.04,138.396,0,21.289,0,159.685,6.93,0,7.25,0,6.97,50.776,97.249,14.975,163,45.727,8.804,59.927,114.458,5.14,0,0.83,0.83,9.25,9.25,1.42,1.21,0.58,0.6,0.12,0.1,0.16,0.4,2.28,2.31,93.73,93.51,80.39,81.5,75.35,76.22,150,17085,0,0,0,0,223,279,0,0,0,0,0,0,0,0,0,0,0,0,16.42,11.94,10.15,0,37.32,45.66,45.14,0,0,0,0,0,0,0,0
SG10,29,2023-06-19,2023,2322.41,2156.46,2322.41,2156.46,2322.41,2256.15,36.458,0,6.209,0,42.667,1950.56,0,390.26,0,2340.82,38.078,0,6.229,0,44.307,1948.69,0,373.72,0,2322.41,134.614,0,27.257,0,161.871,6.91,0,7.29,0,6.97,53.266,94.56,19.174,167,53.005,11.212,58.461,122.678,0,0,0,0,9.25,9.25,1.45,1.22,0.59,0.6,0.1,0.1,0.14,0.39,2.28,2.31,93.62,93.51,80.48,81.5,75.35,76.22,100,17085,0,0,0,0,249,278,0,0,0,0,0,0,0,0,0,0,0,0,16.14,11.88,10.18,0,37.32,45.03,45.12,0,0,0,0,0,0,0,0
SG10,30,2023-06-20,2023,2326.95,2162.21,2326.95,2162.21,2326.95,2258.65,30.27,0,5.066,0,35.336,1903.26,0,324.77,0,2228.03,32.211,0,5.264,0,37.475,1986.46,0,340.49,0,2326.95,139.139,0,24.911,0,164.05,7,0,7.32,0,7.05,52.701,97.772,17.527,168,47.163,10.215,59.594,116.972,0,0,0,0,9.34,9.25,1.47,1.23,0.58,0.6,0.12,0.1,0.12,0.38,2.29,2.31,93.79,93.51,80.48,81.5,75.48,76.22,100,17085,0,0,0,0,275,277,0,0,0,0,0,0,0,0,0,0,0,0,16.34,12.01,10.28,0,37.32,45.72,45.1,0,0,0,0,0,0,0,0
SG10,31,2023-06-21,2023,2006.9,2157.15,2006.9,2157.15,2378.55,2262.11,29.383,0,3.74,0,33.123,1776.4,0,235.74,0,2012.14,26.892,0,4.383,0,31.275,1726.07,0,280.83,0,2006.9,121.934,0,20.556,0,142.49,7.06,0,7.32,0,7.1,43.798,85.743,14.459,144,64.938,8.423,51.78,125.141,0,0,3.75,3.75,9.4,9.26,1.5,1.24,0.58,0.6,0.13,0.1,0.09,0.37,2.3,2.31,93.83,93.52,80.5,81.41,75.53,76.13,200,17085,0,0,0,0,214,275,0,0,0,0,0,0,0,0,0,0,0,0,16.52,12.09,10.32,0,37.32,45.88,45.12,0,0,0,0,0,0,0,0
SG10,32,2023-06-22,2023,2369.45,2163.85,2369.45,2163.85,2369.45,2265.66,33.937,0,4.54,0,38.477,1924.37,0,296.78,0,2221.15,36.385,0,4.63,0,41.015,2060.49,0,308.96,0,2369.45,144.143,0,22.903,0,167.046,7,0,7.41,0,7.05,53.678,101.209,16.113,171,56.464,9.269,61.815,127.548,35.56,0,0,0,9.34,9.26,1.58,1.25,0.57,0.6,0.1,0.11,0.04,0.35,2.29,2.31,93.9,93.52,80.39,81.52,75.48,76.24,100,17085,0,0,0,0,242,274,0,0,0,0,0,0,0,0,0,0,0,0,16.33,12.02,10.29,0,37.32,45.66,45.06,0,0,0,0,0,0,0,0
SG10,33,2023-06-23,2023,2336.28,2169.13,2336.28,2169.13,2336.28,2267.92,35.814,0,4.098,0,39.912,2165.3,0,283.66,0,2448.96,35.11,0,4.039,0,39.149,2068.5,0,267.78,0,2336.28,147.363,0,19.681,0,167.044,7.12,0,7.35,0,7.15,51.095,103.562,13.843,168.5,34.055,8.034,62.055,104.144,40.22,0,0,0,9.43,9.26,1.4,1.26,0.58,0.6,0.13,0.11,0.17,0.33,2.28,2.3,93.85,93.52,80.79,81.52,75.82,76.24,100,17085,0,0,0,0,238,273,0,0,0,0,0,0,0,0,0,0,0,0,16.65,12.18,10.39,0,37.32,45.82,45.07,0,0,0,0,0,0,0,0
SG10,34,2023-06-24,2023,2320.57,2173.63,2320.57,2173.63,2320.57,2269.55,35.064,0,2.333,0,37.397,2216.35,0,159,0,2375.35,35.454,0,2.31,0,37.764,2172.9,0,147.67,0,2320.57,155.097,0,10.824,0,165.921,7.14,0,7.33,0,7.15,49.316,109.071,7.613,166,68.517,4.43,65.187,138.134,0,0,0,0,9.43,9.27,1.5,1.26,0.57,0.6,0.13,0.11,0.08,0.33,2.28,2.3,93.96,93.53,80.7,81.43,75.82,76.16,150,17085,0,0,0,0,231,271,0,0,0,0,0,0,0,0,0,0,0,0,16.76,12.22,10.4,0,37.32,45.81,45.05,0,0,0,0,0,0,0,0
SG10,35,2023-06-25,2023,2286.1,2176.87,2286.1,2176.87,2286.1,2270.05,36.015,0,1.503,0,37.518,2104.85,0,109.33,0,2214.18,37.532,0,2.106,0,39.638,2134.24,0,151.86,0,2286.1,151.375,0,11.018,0,162.393,7.09,0,7.26,0,7.1,42.716,114.54,7.744,165,51.376,4.556,64.027,119.959,0,0,0,0,9.38,9.27,1.43,1.27,0.58,0.59,0.13,0.11,0.14,0.33,2.28,2.3,93.82,93.64,80.68,81.34,75.69,76.16,150,17085,0,0,0,0,233,270,0,0,0,0,0,0,0,0,0,0,0,0,16.68,12.18,10.38,0,37.32,45.32,45.03,0,0,0,0,0,0,0,0
SG10,36,2023-06-26,2023,1847.2,2167.63,1847.2,2167.63,2303,2270.82,24.991,0,0.6,0,25.591,1470.07,0,49.34,0,1519.41,28.715,0,1.463,0,30.178,1730.83,0,116.37,0,1847.2,121.589,0,8.54,0,130.129,7.02,0,7.34,0,7.04,2.709,88.288,6.003,97,0,4.583,51.925,56.508,12.26,3.5,1.25,4.75,9.36,9.28,1.1,1.26,0.59,0.59,0.15,0.11,0.48,0.35,2.32,2.31,93.7,93.64,80.27,81.36,75.21,76.19,0,0,0,0,0,0,238,269,0,0,0,0,0,0,0,0,0,0,0,0,16.58,12.09,10.3,0,37.32,45.88,45.05,0,0,0,0,0,0,0,0
SG10,37,2023-06-27,2023,1374.63,2146,1374.63,2146,2300.64,2271.34,21.622,0,0.063,0,21.685,1404.6,0,5.72,0,1410.32,20.273,0,0.567,0,20.84,1334.16,0,40.47,0,1374.63,94.688,0,2.955,0,97.643,7.1,0,7.3,0,7.1,42.819,69.603,2.078,114.5,24.51,1.214,40.025,65.749,0,4.83,4.83,9.66,9.41,9.28,1.42,1.27,0.58,0.59,0.11,0.11,0.2,0.34,2.31,2.31,93.84,93.64,80.41,81.36,75.45,76.19,0,0,0,0,0,0,225,268,0,0,0,0,0,0,0,0,0,0,0,0,16.69,12.19,10.38,0,37.32,44.61,44.97,0,0,0,0,0,0,0,0
SG10,38,2023-06-28,2023,488.11,2147.11,488.11,2147.11,488.11,2271.77,11.673,0,0,0,11.673,865.96,0,0,0,865.96,7.222,0,0.255,0,7.477,470.46,0,17.65,0,488.11,32.36,0,1.306,0,33.666,6.88,0,7.4,0,6.9,16.348,22.734,0.918,40,37.125,0.529,14.114,51.768,4.87,0,0,0,9.2,9.28,1.39,1.27,0.59,0.59,0.25,0.11,0.07,0.34,2.3,2.31,93.59,93.64,80.14,81.7,75,76.51,200,64943720,0,0,0,23694145,182,267,0,0,0,0,0,0,0,0,0,0,0,0,16.03,11.81,10.12,0,37.32,45.48,45,0,0,0,0,0,0,0,0
SG10,39,2023-06-29,2023,0,2147.11,0,2147.11,0,2271.77,1.911,0,0,0,1.911,109.36,0,0,0,109.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28,0,1.27,0,0.59,0,0.11,0,0.34,0,2.31,0,93.64,0,81.7,0,76.51,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.32,0,45,0,0,0,0,0,0,0,0
SG10,40,2023-06-30,2023,0,2147.11,0,2147.11,0,2271.77,8.122,0,0,0,8.122,509.32,0,0,0,509.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28,0,1.27,0,0.59,0,0.11,0,0.34,0,2.31,0,93.64,0,81.7,0,76.51,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.32,0,45,0,0,0,0,0,0,0,0
SG10,41,2023-07-01,2023,0,2147.11,0,2147.11,0,2271.77,2.613,0,0.131,0,2.744,152.59,0,5.55,0,158.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28,0,1.27,0,0.59,0,0.11,0,0.34,0,2.31,0,93.64,0,81.7,0,76.51,150,17085,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.32,0,45,0,0,0,0,0,0,0,0
SG10,42,2023-07-02,2023,600.06,2149.61,600.06,2149.61,600.06,2273.57,8.568,0,0,0,8.568,641.81,0,0,0,641.81,7.783,0,0,0,7.783,600.06,0,0,0,600.06,42.389,0,0,0,42.389,7.06,0,0,0,7.06,11.294,31.206,0,42.5,26.194,0,18.001,44.195,0,0,0,0,9.36,9.28,1.47,1.27,0.59,0.59,0.01,0.11,0.23,0.34,2.3,2.31,93.7,93.64,80.5,82.05,75.43,76.83,2200,17085,0,0,0,0,256,267,0,0,0,0,0,0,0,0,0,0,0,0,16.53,12.14,10.39,0,37.32,45.66,45,0,0,0,0,0,0,0,0
SG10,43,2023-07-03,2023,2304.54,2153.68,2304.54,2153.68,2304.54,2274.43,27.455,0,2.79,0,30.245,1623.28,0,205.18,0,1828.46,33.174,0,2.477,0,35.651,2128.02,0,176.52,0,2304.54,147.955,0,13.129,0,161.084,6.95,0,7.44,0,6.99,35.64,106.623,9.237,151.5,0,0,61.457,61.457,0,0,0,0,9.25,9.28,0.97,1.26,0.57,0.59,0.05,0.11,0.67,0.35,2.26,2.31,93.84,93.64,80.53,82.05,75.57,76.83,1200,17085,0,0,0,0,247,267,0,0,0,0,0,0,0,0,0,0,0,0,16.27,11.97,10.25,0,37.32,45.68,46,0,0,0,0,0,0,0,0
SG10,44,2023-07-04,2023,2304.24,2157.53,2304.24,2157.53,2304.24,2275.23,26.063,0,3.16,0,29.223,1611.67,0,234.86,0,1846.53,33.298,0,2.261,0,35.559,2138.01,0,166.23,0,2304.24,149.111,0,12.25,0,161.361,6.97,0,7.37,0,7,50.824,107.561,8.615,167,2.984,9.192,66.524,78.7,0,0,0,0,9.25,9.28,1.17,1.26,0.57,0.59,0.1,0.11,0.41,0.34,2.25,2.3,93.84,93.64,80.65,82.05,75.68,76.83,100,17085,0,0,0,0,211,265,0,0,0,0,0,0,0,0,0,0,0,0,16.13,11.94,10.26,0,37.32,45.69,46.29,0,0,0,0,0,0,0,0
SG10,45,2023-07-05,2023,2328.57,2161.79,2328.57,2161.79,2328.57,2276.63,35.095,0,4.665,0,39.76,1934.89,0,311.89,0,2246.78,37.538,0,4.008,0,41.546,2046.31,0,282.26,0,2328.57,142.219,0,20.892,0,163.111,6.95,0,7.4,0,7,51.569,101.735,14.696,168,3.881,8.468,61.39,73.739,0,0,0,0,9.2,9.27,1.09,1.25,0.55,0.59,0.11,0.11,0.45,0.34,2.2,2.29,94.02,93.64,80.92,82.03,76.09,76.81,150,17085,0,0,0,0,244,264,0,0,0,0,0,0,0,0,0,0,0,0,16.37,12.01,10.27,0,37.32,45.21,46.28,0,0,0,0,0,0,0,0
SG10,46,2023-07-06,2023,2422.74,2168.14,2422.74,2168.14,2422.74,2280.37,32.559,0,5.28,0,37.839,2113.16,0,361.02,0,2474.18,33.396,0,4.638,0,38.034,2094.84,0,327.9,0,2422.74,145.741,0,24.428,0,170.169,6.96,0,7.45,0,7.02,57.582,102.23,17.188,177,1.033,9.837,62.845,73.715,63.97,0,0,0,9.22,9.27,1.08,1.25,0.56,0.59,0.12,0.11,0.44,0.34,2.2,2.29,93.93,93.64,81.06,82.03,76.14,76.81,150,17085,0,0,0,0,242,264,0,0,0,0,0,0,0,0,0,0,0,0,16.12,11.94,10.28,0,37.32,45.58,46.25,0,0,0,0,0,0,0,0
SG10,47,2023-07-07,2023,2427.43,2174.3,2427.43,2174.3,2427.43,2284.04,27.527,0,5.317,0,32.844,1844.07,0,377.13,0,2221.2,30.472,0,6.126,0,36.598,2014.87,0,412.56,0,2427.43,139.847,0,30.732,0,170.579,6.94,0,7.45,0,7.03,56.27,99.604,21.626,177.5,0.904,12.376,60.446,73.726,38.84,0,0,0,9.23,9.27,1.08,1.24,0.56,0.59,0.12,0.11,0.44,0.35,2.2,2.29,93.93,93.64,81.08,82.03,76.16,76.81,200,17085,0,0,0,0,239,263,0,0,0,0,0,0,0,0,0,0,0,0,16.33,12.02,10.29,0,37.32,45.49,46.23,0,0,0,0,0,0,0,0
SG10,48,2023-07-08,2023,2379.77,2179.06,2379.77,2179.06,2379.77,2286.37,31.583,0,6.113,0,37.696,2035.09,0,417.5,0,2452.59,30.34,0,6.165,0,36.505,1949.11,0,430.66,0,2379.77,135.304,0,32.086,0,167.39,6.94,0,7.45,0,7.03,55.531,96.396,22.573,174.5,41.398,12.92,58.473,112.791,28.68,0,0,0,9.23,9.27,1.39,1.25,0.55,0.59,0.12,0.11,0.14,0.34,2.2,2.29,94.04,93.64,80.99,82.03,76.16,76.81,100,17085,0,0,0,0,222,262,0,0,0,0,0,0,0,0,0,0,0,0,16.28,12.01,10.3,0,37.32,45.58,45.21,0,0,0,0,0,0,0,0
SG10,49,2023-07-09,2023,2317.51,2182.2,2317.51,2182.2,2317.51,2287.11,30.975,0,5.976,0,36.951,1999.39,0,430.89,0,2430.28,29.846,0,5.822,0,35.668,1896.25,0,421.26,0,2317.51,132.306,0,31.323,0,163.629,6.98,0,7.44,0,7.06,48.453,95.505,22.041,165.999,33.685,12.638,56.888,103.211,0,0,0,0,9.26,9.27,1.3,1.25,0.55,0.59,0.13,0.11,0.22,0.34,2.2,2.29,94.06,93.64,81.06,82.03,76.24,76.81,150,17085,0,0,0,0,239,261,0,0,0,0,0,0,0,0,0,0,0,0,16.24,12.03,10.34,0,37.32,45.58,46.19,0,0,0,0,0,0,0,0
SG10,50,2023-07-10,2023,2356.88,2186.07,2356.88,2186.07,2356.88,2288.73,34.091,0,5.503,0,39.594,1938.25,0,414.53,0,2352.78,33.518,0,5.796,0,39.314,1935.25,0,421.63,0,2356.88,135.377,0,31.429,0,166.806,7,0,7.45,0,7.08,49.38,98.495,22.125,170,39.811,12.649,58.057,110.517,0,0,0,0,9.26,9.27,1.37,1.25,0.55,0.59,0.12,0.11,0.14,0.34,2.18,2.29,94.06,93.64,81.29,82.03,76.46,76.81,100,17085,0,0,0,0,246,261,0,0,0,0,0,0,0,0,0,0,0,0,15.69,11.88,10.36,0,37.32,45.02,46.18,0,0,0,0,0,0,0,0
