id,company_code,plant_code,hari_giling,tgl_giling,thn_giling,KIS,KIS SD,KIS INCLUSIF,KIS INCLUSIF SD,KES,KES SD,HA TEBANG TR,HA TEBANG TS,HA TEBANG KSO,HA TEBANG SPT,HA TEBANG TOTAL,TON TEBANG TR,TON TEBANG TS,TON TEBANG KSO,TON TEBANG SPT,TON TEBANG TOTAL,HA GILING TR,HA GILING TS,HA GILING KSO,HA GILING SPT,HA GILING TOTAL,TON GILING TR,TON GILING TS,TON GILING KSO,TON GILING SPT,TON GILING TOTAL,KRISTAL TR,KRISTAL TS,KRISTAL KSO,KRISTAL SPT,KRISTAL TOTAL,RENDEMEN TR,RENDEMEN TS,RENDEMEN KSO,RENDEMEN SPT,RENDEMEN TOTAL,GULA MILIK PG,GULA MILIK PETANI,GULA MILIK KSO,GULA PRODUKSI,TETES MILIK PG,TETES MILIK KSO,TETES MILIK PETANI,TETES PRODUKSI,tebu_terbakar_total,beban_pabrik,kristal_taksasi,plus_minus_kristal,JAM BERHENTI A,JAM BERHENTI B,TOTAL JAM BERHENTI,pol_tebu,pol_tebu_sd,k_dlm_tetes,k_dlm_tetes_sd,k_dlm_ampas,k_dlm_ampas_sd,k_dlm_blotong,k_dlm_blotong_sd,ef_ov,ef_ov_sd,k_dlm_total,k_dlm_total_sd,ef_me,ef_me_sd,ef_bhr,ef_bhr_sd,ef_or,ef_or_sd,residu,residu_rupiah,bba_ton,bba_rupiah,pln_kwh,pln_rupiah,icumsa,icumsa_sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa_trash,analisa_trash_sd,soc,soc_sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
1774,SGN,SG15,7,45471,2024,0,1202.96,0,1202.96,2631,2625.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,338.954,0,0,0,24,24,0,9.1,0,0.45,0,0.74,0,0.1,0,0.87,0,2.16,0,91.86,0,82.98,0,76.23,0,0,0,0,0,0,0,277,0,0.85,0,0.05,0,85.58,0,34,0,32.44,0,0,0,0,0,0,0,0,51.46,0,0,0,0,0,0,0,0
1808,SGN,SG15,8,45472,2024,1843.31,1284.93,1843.31,1284.93,2631,2631,20.134,0,0,0,20.134,1594.76,0,0,0,1594.76,22.935,0,0,0,22.935,1843.31,0,0,0,1843.31,128.48,0,0,0,128.48,6.97,0,#DIV/0!,0,6.97,0,26.3,0,26.3,0,0,51,51,0,441.213,106.5,4.241,0,7.69,7.69,9.12,9.1,0.86,0.53,0.7,0.73,0.52,0.18,0.07,0.72,2.15,2.16,92.36,91.95,82.75,82.94,76.43,76.26,0,0,33,0,0,0,288,278,0.73,0.84,0.11,0.06,85.49,85.55,34.5,34.2,58.09,38.07,121.3,121.3,99.95,99.87,11.46,0,0,51.27,51.42,3500,1200,280,6,0,526,0,0
1866,SGN,SG15,9,45473,2024,1982.93,1364.13,1982.93,1364.13,2631,2631,21.194,0,0,0,21.194,1434.24,0,0,0,1434.24,28.032,0,0,0,28.032,1982.93,0,0,0,1982.93,138.214,0,0,0,138.214,6.97,0,#DIV/0!,0,6.97,0,138.8,0,138.8,0,0,79.9,79.9,0,441.041,-19.347,-19.176,4.75,1.16,5.91,9.22,9.12,1.38,0.67,0.65,0.72,0.14,0.17,0.08,0.62,2.25,2.18,92.99,92.12,81.3,82.66,75.6,76.15,0,0,34.5,0,6962.26,0,278,278,0.82,0.83,0.05,0.05,85.89,85.66,34.5,34.3,58.18,43.82,123.37,121.97,99.95,99.87,11.56,0,0,50.73,51.31,3300,1200,315,6,0,2776,0,1
2891,SGN,SG15,10,45474,2024,2041.82,1432.89,2041.82,1432.89,2631,2631,24.802,0,0,0,24.802,1926.78,0,0,0,1926.78,26.024,0,0,0,26.024,2041.82,0,0,0,2041.82,142.107,0,0,0,142.107,6.96,0,#DIV/0!,0,6.96,0,143.6,0,143.6,0,0,93.5,93.5,0,439.978,-0.914,0.149,4.88,0.67,5.55,9.3,9.15,1.51,0.79,0.67,0.71,0.14,0.17,0.02,0.53,2.34,2.2,92.81,92.22,80.63,82.36,74.84,75.96,0,0,82.5,0,6570.87,0,274,277,0.83,0.83,0.05,0.05,85.92,85.73,34.9,34.5,57.24,47.29,131.17,124.5,17.24,13.27,11.69,0,0,52.85,51.53,3600,1350,315,6,0,2872,0,0
2892,SGN,SG15,11,45475,2024,2136.4,1497.94,2136.4,1497.94,2631,2631,27.973,0,0,0,27.973,2264.3,0,0,0,2264.3,26.675,0,0,0,26.675,2136.4,0,0,0,2136.4,146.766,0,0,0,146.766,6.87,0,#DIV/0!,0,6.87,0,146.5,0,146.5,0,0,120.7,120.7,0,440.683,-2.752,-3.456,4.18,0.33,4.51,9.29,9.17,1.66,0.9,0.62,0.7,0.14,0.16,0,0.46,2.42,2.23,93.35,92.38,79.22,81.94,73.95,75.69,0,0,51,0,7201.97,0,279,277,0.84,0.84,0.05,0.05,84.16,85.32,34.9,34.6,55.97,49.2,163.3,134.66,17.25,13.25,11.65,0,0,53.83,51.83,3650,1300,315,6,0,2930,25,1
2893,SGN,SG15,12,45476,2024,2071.7,1546.51,2071.7,1546.51,2631,2631,31.953,0,2.88,0,34.833,2245.44,0,245.33,0,2490.77,25.663,0,0.677,0,26.34,2018.37,0,53.33,0,2071.7,140.126,0,3.851,0,143.977,6.94,0,7.221076317,0,6.95,0,150.5,0,150.5,13.259,1.6,85.841,100.7,0,434.61,-22.797,-16.724,3.435,1.665,5.1,9.2,9.17,1.46,0.97,0.59,0.69,0.18,0.17,0.02,0.41,2.25,2.23,93.58,92.51,80.72,81.8,75.54,75.67,0,0,69,0,7549.11,0,279,278,0.85,0.84,0.05,0.05,86.03,85.45,34.9,34.6,57.28,50.66,124.2,132.79,17.12,13.11,11.51,0,0,53.82,52.06,3600,1400,315,6,0,3010,0,0
2894,SGN,SG15,13,45477,2024,1479.12,1541.25,1479.12,1541.25,2631,2631,22.042,0,1.827,0,23.869,1574.64,0,183.31,0,1757.95,18.591,0,1.335,0,19.926,1345.89,0,133.23,0,1479.12,93.185,0,9.612,0,102.797,6.92,0,7.214591308,0,6.95,0,98.5,0,98.5,19.827,3.997,40.376,64.2,0,439.203,18.224,13.631,3.51,7,10.51,9.1,9.17,1.29,0.99,0.62,0.68,0.16,0.17,0.09,0.39,2.15,2.23,93.24,92.57,81.91,81.81,76.37,75.72,0,0,113,0,3710.45,0,275,277,0.87,0.84,0.05,0.05,87.05,85.61,34.1,34.6,56.04,51.24,127.43,132.24,16.9,12.98,11.42,10.9,10.9,62,52.8,3250,1300,280,6,0,1970,0,0
2929,SGN,SG15,14,45478,2024,2226.89,1590.88,2226.89,1590.88,2631,2631,24.19,0,2.892,0,27.082,1569.98,0,304.01,0,1873.99,29.217,0,3.494,0,32.711,1863.34,0,363.55,0,2226.89,128.195,0,26.12,0,154.315,6.88,0,7.184706368,0,6.93,0,154.8,0,154.8,47.093,10.906,55.901,113.9,0,439.181,3.012,3.034,2.35,1.33,3.68,9.15,9.16,1.57,1.05,0.58,0.67,0.04,0.15,0.03,0.35,2.22,2.23,93.7,92.68,80.83,81.71,75.73,75.72,0,0,14.41,0,6412.2,0,277,277,0.85,0.84,0.05,0.05,87.21,85.86,34.7,34.6,56.15,51.87,126.17,131.3,17.01,13.04,11.46,0,10.9,52.81,52.8,3200,1400,315,6,0,3096,0,0
2930,SGN,SG15,15,45479,2024,2215.68,1633.06,2215.68,1633.06,2631,2631,36.848,0,0.46,0,37.308,2098.55,0,46.76,0,2145.31,34.17,0,1.729,0,35.899,2056.77,0,158.91,0,2215.68,143.18,0,11.469,0,154.649,6.96,0,7.217292807,0,6.98,18.614,109.514,35.872,164,44.029,4.768,61.703,110.5,0,430.321,-1.602,7.258,2.62,1.17,3.79,9.13,9.16,1.44,1.09,0.56,0.66,0.13,0.15,0.01,0.32,2.15,2.22,93.85,92.79,81.45,81.68,76.45,75.79,0,0,0,0,6931.69,0,277,277,0.88,0.84,0.05,0.05,84.74,85.71,34.2,34.5,58.1,52.52,126.43,130.67,16.96,13.01,11.44,0,10.9,53.62,52.88,3100,1350,315,6,0,3280,0,0
2935,SGN,SG15,16,45480,2024,2143.59,1665.34,2143.59,1665.34,2631,2631,29.851,0,0,0,29.851,1867.18,0,0,0,1867.18,34.112,0,0.685,0,34.797,2087.31,0,56.28,0,2143.59,145.585,0,4.028,0,149.613,6.97,0,7.157071784,0,6.98,50.489,108.281,2.83,161.6,44.493,1.688,62.619,108.8,0,418.818,-12.595,-1.092,2.95,1.5,4.45,9.14,9.16,1.49,1.12,0.53,0.65,0.13,0.15,0.01,0.29,2.16,2.21,94.15,92.9,81.11,81.64,76.36,75.84,0,0,45,0,5912.53,0,284,278,0.86,0.85,0.05,0.05,85.96,85.74,34.05,34.48,57.95,53.13,127.5,130.31,16.93,13.02,11.46,0,10.9,51.41,52.76,3500,1350,315,6,0,3232,186,0
2936,SGN,SG15,17,45481,2024,2252.85,1700.28,2252.85,1700.28,2631,2631,33.936,0,0,0,33.936,2188.26,0,0,0,2188.26,35.494,0,0.139,0,35.633,2238.74,0,14.11,0,2252.85,155.989,0,1.022,0,157.011,6.97,0,7.243090007,0,6.97,40.529,116.752,0.719,158,48.015,0.423,67.162,115.6,0,418.301,12.475,12.991,1.95,1.5,3.45,9.14,9.16,1.49,1.15,0.58,0.64,0.09,0.15,0.01,0.27,2.17,2.21,93.68,92.96,81.39,81.62,76.25,75.87,0,0,41,0,6463.96,0,278,278,0.83,0.84,0.05,0.05,86.22,85.79,33.73,34.4,57.85,53.6,137.87,131.12,16.47,12.68,11.16,9.7,20.6,51.4,52.65,3200,1350,315,6,0,3160,50,0
2937,SGN,SG15,18,45482,2024,2265.44,1732,2265.44,1732,2631,2631,35.524,0,0,0,35.524,2342.64,0,0,0,2342.64,34.995,0,0,0,34.995,2265.44,0,0,0,2265.44,158.126,0,0,0,158.126,6.98,0,#DIV/0!,0,6.98,51.703,118.297,0,170,42.537,0,67.963,110.5,0,406.936,2.146,13.512,1.83,1.67,3.5,9.12,9.15,1.46,1.17,0.56,0.64,0.12,0.14,0,0.25,2.14,2.21,93.91,93.03,81.5,81.61,76.53,75.92,0,0,35,0,7133.74,0,279,278,0.88,0.85,0.05,0.05,86.68,85.88,34.47,34.4,56.99,53.91,129.1,130.93,16.24,12.49,10.99,9.7,10.3,51.03,52.53,3300,1350,315,6,0,3400,282,0
2984,SGN,SG15,19,45483,2024,2224.44,1758.18,2224.44,1758.18,2631,2631,33.119,0,0,0,33.119,2458.21,0,0,0,2458.21,30.082,0,0,0,30.082,2224.44,0,0,0,2224.44,155.699,0,0,0,155.699,7,0,#DIV/0!,0,7,53.588,116.412,0,170,43.766,0,66.734,110.5,0,393.143,-6.258,7.535,1.96,1.75,3.71,9.26,9.16,1.55,1.2,0.58,0.63,0.13,0.14,0,0.24,2.26,2.21,93.75,93.08,80.63,81.54,75.59,75.9,0,0,41.58,0,8044.13,0,272,278,0.84,0.85,0.05,0.05,88.25,86.08,35.31,34.48,56.55,54.13,130.63,130.91,16.46,12.68,11.16,15.5,12.03,51.02,52.43,3200,1350,315,6,0,3400,0,0
3062,SGN,SG15,20,45484,2024,2358.03,1788.45,2358.03,1788.45,2631,2631,35.622,0,0,0,35.622,2580.09,0,0,0,2580.09,30.357,0,0,0,30.357,2358.03,0,0,0,2358.03,165.159,0,0,0,165.159,7,0,#DIV/0!,0,7,52.841,124.259,0,177.1,38.06,0,70.74,108.8,0,381.729,-3.426,7.988,0.91,1.58,2.49,9.26,9.17,1.43,1.21,0.61,0.63,0.11,0.14,0.1,0.23,2.26,2.21,93.39,93.1,80.99,81.5,75.64,75.88,0,0,30.13,0,7171.22,0,271,277,0.83,0.85,0.05,0.05,88.5,86.27,35.09,34.53,57.9,54.42,127.3,130.63,16.51,12.69,11.16,0,12.03,51.44,52.37,3100,1350,315,6,0,3542,0,0
3063,SGN,SG15,21,45485,2024,2367.21,1816.26,2367.21,1816.26,2631,2631,35.002,0,0,0,35.002,2427.39,0,0,0,2427.39,33.348,0,0,0,33.348,2367.21,0,0,0,2367.21,165.945,0,0,0,165.945,7.01,0,#DIV/0!,0,7.01,54.666,123.834,0,178.5,68.383,0,71.017,139.4,0,369.708,4.684,16.706,0.74,1.67,2.41,9.5,9.19,1.78,1.25,0.55,0.63,0.14,0.14,0.02,0.21,2.49,2.23,94.17,93.17,78.36,81.3,73.79,75.74,0,0,10.68,0,7570.79,0,272,276,0.84,0.85,0.05,0.05,88.47,86.47,34.18,34.5,57.97,54.68,126.9,130.29,16.91,13,11.44,0,12.03,50.52,52.25,3000,1350,315,6,0,3570,25,1
3065,SGN,SG15,22,45486,2024,2340.76,1840.3,2340.76,1840.3,2631,2631,32.522,0,0,0,32.522,2447.84,0,0,0,2447.84,30.791,0,0,0,30.791,2340.76,0,0,0,2340.76,166.887,0,0,0,166.887,7.13,0,#DIV/0!,0,7.13,63.51,122.99,0,186.5,57.277,0,70.223,127.5,0,350.652,2.888,21.943,0.9,1.75,2.65,9.51,9.21,1.66,1.27,0.6,0.63,0.11,0.14,0.01,0.2,2.38,2.24,93.65,93.2,80.05,81.22,74.97,75.7,0,0,32.73,0,7451.85,0,268,276,0.83,0.84,0.05,0.05,88.36,86.61,34.43,34.49,57.74,54.88,125.57,129.93,16.87,12.98,11.42,0,12.03,51.91,52.23,3000,1350,315,6,0,3730,0,0
3066,SGN,SG15,23,45487,2024,2369.83,1863.51,2369.83,1863.51,2631,2631,28.709,0,0,0,28.709,2207.17,0,0,0,2207.17,30.861,0,0,0,30.861,2369.83,0,0,0,2369.83,169.443,0,0,0,169.443,7.15,0,#DIV/0!,0,7.15,57.954,125.046,0,183,58.106,0,71.094,129.2,0,337.643,11.822,24.831,0.88,1.75,2.63,9.56,9.23,1.66,1.29,0.57,0.62,0.13,0.14,0.05,0.19,2.41,2.25,94.04,93.25,79.53,81.12,74.79,75.64,0,0,37,0,8115.65,0,272,276,0.83,0.84,0.05,0.05,87.95,86.71,34.66,34.51,57.81,55.07,127.37,129.75,17.15,13.08,11.44,0,12.03,51.61,52.2,3000,1350,315,6,0,3660,0,0
3098,SGN,SG15,24,45488,2024,2215.17,1878.28,2215.17,1878.28,2631,2631,31.557,0,0,0,31.557,2294.87,0,0,0,2294.87,28.148,0,0,0,28.148,2215.17,0,0,0,2215.17,159.475,0,0,0,159.475,7.2,0,#DIV/0!,0,7.2,53.368,114.132,0,167.5,45.744,0,66.456,112.2,0,330.119,-6.817,0.707,1.63,2.16,3.79,9.52,9.24,1.55,1.31,0.62,0.62,0.14,0.14,0.02,0.18,2.32,2.25,93.51,93.26,80.87,81.11,75.62,75.64,0,0,59.48,0,7318.5,0,273,275,0.85,0.84,0.05,0.05,88.22,86.79,34.67,34.51,57.29,55.19,128.6,129.68,16.96,13.04,11.47,8.1,11.05,51.91,52.18,2700,1350,315,6,0,3350,0,0
3107,SGN,SG15,25,45489,2024,2413.59,1899.85,2413.59,1899.85,2631,2631,38.514,0,0,0,38.514,2464.56,0,0,0,2464.56,38.706,0,0,0,38.706,2413.59,0,0,0,2413.59,176.182,0,0,0,176.182,7.3,0,#DIV/0!,0,7.3,65.897,124.103,0,190,36.393,0,72.407,108.8,0,316.87,9.148,22.398,0.73,1.25,1.98,9.42,9.25,1.38,1.31,0.58,0.62,0.13,0.14,0.03,0.18,2.12,2.24,93.8,93.29,82.62,81.19,77.49,75.74,0,0,12.23,0,7916.72,0,273,275,0.86,0.84,0.05,0.05,88.11,86.87,34.61,34.52,57.18,55.29,137.8,130.12,17.23,12.87,11.12,0,11.05,51.83,52.16,2900,1250,315,6,0,3800,25,1
3105,SGN,SG15,26,45490,2024,2213.22,1911.99,2213.22,1911.99,2631,2631,39.19,0,0,0,39.19,2219.72,0,0,0,2219.72,38.585,0,0,0,38.585,2213.22,0,0,0,2213.22,161.558,0,0,0,161.558,7.3,0,#DIV/0!,0,7.3,62.466,115.534,0,178,42.403,0,66.397,108.8,0,300.96,-24.015,-8.105,0,3.81,3.81,9.5,9.26,1.48,1.32,0.57,0.62,0.15,0.14,0,0.17,2.2,2.24,94,93.32,81.74,81.22,76.84,75.79,0,0,25.5,0,7751,0,271,275,0.85,0.84,0.05,0.05,88.29,86.94,34.09,34.5,58.2,55.46,123.17,129.76,16.9,13,11.44,0,11.05,52.28,52.17,2800,1350,315,6,0,3560,25,0
3108,SGN,SG15,27,45491,2024,2183.13,1922.1,2183.13,1922.1,2631,2631,33.724,0,0,0,33.724,2189.65,0,0,0,2189.65,35.162,0,0,0,35.162,2183.13,0,0,0,2183.13,160.673,0,0,0,160.673,7.36,0,#DIV/0!,0,7.36,59.357,115.643,0,175,45.006,0,65.494,110.5,0,287.157,-11.841,1.962,0,4.09,4.09,9.55,9.27,1.46,1.32,0.59,0.62,0.13,0.14,0.01,0.16,2.19,2.24,93.8,93.34,82.16,81.26,77.07,75.85,0,0,23.62,0,8357.89,0,273,275,0.84,0.84,0.05,0.05,87.03,86.94,33.12,34.43,57.86,55.58,131.03,129.83,17.01,13.08,11.5,0,11.05,52.26,52.17,2750,1350,315,6,0,3500,0,0
3110,SGN,SG15,28,45492,2024,2501.14,1942.92,2501.14,1942.92,2631,2631,34.367,0,0,0,34.367,2536.28,0,0,0,2536.28,32.106,0,0,0,32.106,2501.14,0,0,0,2501.14,182.882,0,0,0,182.882,7.31,0,#DIV/0!,0,7.31,42.909,133.291,0,176.2,42.266,0,75.034,117.3,0,294.366,-5.016,-12.225,0,1.18,1.18,9.51,9.29,1.43,1.33,0.58,0.62,0.13,0.14,0.06,0.16,2.2,2.24,93.88,93.37,81.9,81.29,76.89,75.9,0,0,0,0,8758.69,0,270,275,0.84,0.84,0.05,0.05,88.03,87,34.51,34.43,57.3,55.66,126,129.63,16.96,13,11.42,0,11.05,51.5,52.14,3000,1250,315,6,0,3524,25,0
3111,SGN,SG15,29,45493,2024,2409.55,1959.11,2409.55,1959.11,2631,2631,37.734,0,0,0,37.734,2407.92,0,0,0,2407.92,38.072,0,0,0,38.072,2409.55,0,0,0,2409.55,177.096,0,0,0,177.096,7.35,0,#DIV/0!,0,7.35,65.49,127.51,0,193,38.214,0,72.286,110.5,0,279.039,-7.283,8.043,0,2.02,2.02,9.42,9.29,1.38,1.33,0.57,0.61,0.12,0.14,0,0.15,2.07,2.23,93.95,93.39,83.05,81.36,78.02,75.99,0,0,0,0,8584.09,0,270,274,0.88,0.85,0.05,0.05,88.11,87.05,34.21,34.42,58.4,55.79,126.63,129.5,16.79,12.89,11.34,0,11.05,52.5,52.16,3200,1350,315,6,0,3860,0,1
2889,SGN,SG15,30,45494,2024,1862.52,1955.87,1862.52,1955.87,2631,2631,31.995,0,0,0,31.995,1857.15,0,0,0,1857.15,31.237,0,0,0,31.237,1862.52,0,0,0,1862.52,136.903,0,0,0,136.903,7.35,0,#DIV/0!,0,7.35,52.227,97.773,0,150,29.124,0,55.876,85,0,266.391,-31.981,-19.333,0,7.01,7.01,9.44,9.3,1.36,1.33,0.58,0.61,0.15,0.14,0,0.14,2.09,2.23,93.84,93.41,82.97,81.42,77.86,76.05,0,0,60,0,6022.37,0,272,274,0.89,0.85,0.05,0.05,87.78,87.07,33.91,34.41,60.49,55.99,127.27,129.43,16.81,12.91,11.36,0,11.05,50.15,52.09,3400,1350,315,6,0,3000,0,0
2927,SGN,SG15,31,45495,2024,1193.37,1931.13,1193.37,1931.13,2631,2631,23.055,0,0,0,23.055,1287.22,0,0,0,1287.22,20.57,0,0,0,20.57,1193.37,0,0,0,1193.37,87.715,0,0,0,87.715,7.35,0,#DIV/0!,0,7.35,31.99,62.01,0,94,20.299,0,35.801,56.1,0,260.388,20.008,26.011,0,13.11,13.11,9.46,9.3,1.4,1.33,0.58,0.61,0.11,0.14,0.01,0.14,2.11,2.22,93.83,93.42,82.81,81.44,77.7,76.08,0,0,47.92,0,4638.19,0,278,274,0.83,0.85,0.05,0.05,87.85,87.09,34.02,34.4,61.31,56.11,128.45,129.41,16.85,12.96,11.4,0,11.05,50.7,52.06,2300,550,70,4,0,1880,0,0
2977,SGN,SG15,32,45496,2024,0,1870.43,0,1870.43,0,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,260.388,0,0,0,24,24,0,9.3,0,1.33,0,0.61,0,0.14,0,0.14,0,2.22,0,93.42,0,81.44,0,76.08,0,0,0,0,0,0,0,274,0,0.85,0,0.05,0,87.09,0,34.4,0,56.11,0,129.41,0,0,0,0,11.05,0,52.06,0,0,0,0,0,0,0,1
3051,SGN,SG15,33,45497,2024,1559.99,1860.97,1559.99,1860.97,2631,2631,19.681,0,0.269,0,19.95,1464.3,0,6.34,0,1470.64,21.914,0,0.269,0,22.183,1553.65,0,6.34,0,1559.99,114.226,0,0.434,0,114.66,7.35,0,6.845425868,0,7.35,0,29.8,0,29.8,22.9,0.19,46.61,69.7,0,345.337,86.648,1.699,0,9.77,9.77,9.5,9.3,1.46,1.34,0.6,0.61,0.08,0.14,0.02,0.14,2.15,2.22,93.7,93.42,82.57,81.47,77.37,76.12,0,0,51,0,5002.46,0,286,275,0.9,0.85,0.05,0.05,87.82,87.11,33.85,34.38,57.7,56.12,128.6,129.38,16.93,13.01,11.44,0,11.05,50.26,52.02,2500,1400,315,2,0,596,0,0
3096,SGN,SG15,34,45498,2024,2423.41,1877.6,2423.41,1877.6,2631,2631,31.731,0,0.096,0,31.827,2368.07,0,12.94,0,2381.01,32.555,0,0.047,0,32.602,2417.12,0,6.29,0,2423.41,177.911,0,0.461,0,178.372,7.36,0,7.3290938,0,7.36,11.544,180.328,0.628,192.5,34.398,0.189,72.513,107.1,0,331.784,-49.316,-35.764,0.51,1.38,1.89,9.52,9.31,1.46,1.34,0.57,0.61,0.12,0.14,0.01,0.13,2.16,2.22,93.99,93.45,82.26,81.5,77.31,76.16,0,0,0,0,7766.4,0,285,275,0.88,0.85,0.05,0.05,87.65,87.13,34.37,34.38,60.14,56.26,129.5,129.39,16.92,13.03,11.47,5.4,9.92,51.79,52.01,3200,1350,350,6,0,3850,0,1
3147,SGN,SG15,35,45499,2024,2478.8,1894.87,2478.8,1894.87,2631,2631,32.141,0,0.135,0,32.276,2366.37,0,18.19,0,2384.56,34.712,0,0.09,0,34.802,2466.62,0,12.18,0,2478.8,186.165,0,0.982,0,187.147,7.55,0,8.062397373,0,7.55,66.735,130.871,0.694,198.3,37.835,0.366,73.999,112.2,0,321.225,-12.648,-2.088,0.25,1.14,1.39,9.6,9.32,1.34,1.34,0.57,0.61,0.13,0.14,0,0.13,2.05,2.21,94.08,93.47,83.59,81.59,78.64,76.26,0,0,0,0,8510.94,0,271,275,0.85,0.85,0.05,0.05,87.65,87.15,33.91,34.36,60.55,56.42,127.27,129.31,17.08,13.14,11.57,0,9.92,52.81,52.04,3300,1350,315,6,0,3966,40,0
3216,SGN,SG15,36,45500,2024,2477.19,1911.13,2477.19,1911.13,2631,2631,38.394,0,0.048,0,38.442,2616.96,0,6.42,0,2623.38,35.53,0,0,0,35.53,2477.19,0,0,0,2477.19,187.512,0,0,0,187.512,7.57,0,#DIV/0!,0,7.57,11.681,132.219,0,143.9,46.384,0,74.316,120.7,0,365.267,0.01,-44.033,0.25,1.15,1.4,9.65,9.34,1.36,1.34,0.6,0.61,0.11,0.13,0.01,0.12,2.08,2.21,93.74,93.48,83.68,81.66,78.44,76.34,0,0,0,0,6676.82,0,274,275,0.83,0.85,0.05,0.05,88.27,87.19,33.88,34.34,60.62,56.57,135.4,129.55,17.18,13.21,11.63,0,9.92,50.74,51.99,3400,1350,315,6,0,2878,0,1
3261,SGN,SG15,37,45501,2024,1489.77,1899.68,1489.77,1899.68,2631,2631,21.277,0,1.521,0,22.798,1409.38,0,153.99,0,1563.37,21.205,0,0.651,0,21.856,1423.91,0,65.86,0,1489.77,107.674,0,5.268,0,112.942,7.56,0,7.998785302,0,7.58,10.891,75.892,3.717,90.5,45.408,1.975,42.717,90.1,0,387.981,26.283,3.57,0,10.41,10.41,9.43,9.34,1.11,1.34,0.57,0.61,0.16,0.13,0.01,0.12,1.85,2.2,93.93,93.49,85.59,81.75,80.39,76.43,0,0,39,0,4194.83,0,263,275,0.84,0.85,0.05,0.05,88.32,87.23,33.92,34.33,60.27,56.68,129.53,129.55,16.76,12.83,11.25,0,9.92,49.14,51.93,2500,1000,245,5,0,1810,0,1
3312,SGN,SG15,38,45502,2024,2363.42,1911.95,2363.42,19119465,2631,2631,32.154,0,1.732,0,33.886,2080.05,0,164.78,0,2244.83,36.008,0,1.197,0,37.205,2244.47,0,118.95,0,2363.42,164.91,0,8.807,0,173.717,7.35,0,7.40395124,0,7.35,55.463,119.174,6.163,180.8,82.097,3.569,67.334,153,0,381.438,-40.167,-33.625,0,2.44,2.44,9.45,9.34,1.39,1.34,0.61,0.61,0.09,0.13,0.01,0.12,2.1,2.2,93.53,93.49,83.16,81.8,77.78,76.47,0,0,0,0,6830.85,0,264,274,0.83,0.85,0.05,0.05,88.2,87.27,33.87,34.31,60.45,56.81,129.03,129.53,16.82,12.86,11.28,0,9.92,51.83,51.93,3350,1150,315,6,0,3616,0,1
3346,SGN,SG15,39,45503,2024,2456.08,1925.97,2456.08,1925.97,2631,2631,35.984,0,1.532,0,37.516,2133.68,0,145.83,0,2279.51,35.214,0,2.081,0,37.295,2251.37,0,204.71,0,2456.08,163.923,0,15.895,0,179.818,7.28,0,7.764642665,0,7.32,16.044,119.253,11.203,146.5,81.018,6.141,67.541,154.7,0,415.194,40.133,6.377,0,1.6,1.6,9.45,9.34,1.43,1.34,0.57,0.61,0.13,0.13,0.01,0.12,2.13,2.19,93.99,93.51,82.42,81.82,77.47,76.5,0,0,0,0,6794.63,0,269,274,0.77,0.85,0.05,0.05,88.43,87.32,33.95,34.29,59.42,56.9,134.67,129.76,16.79,12.85,11.28,6.5,9.35,50.32,51.88,3300,1300,315,6,0,2930,0,1
3399,SGN,SG15,40,45504,2024,2545.36,1941.52,2545.36,1941.52,2631,2631,43.246,0,2.652,0,45.898,2438.12,0,249.38,0,2687.5,41.62,0,1.847,0,43.467,2394.68,0,150.68,0,2545.36,175.336,0,11.751,0,187.087,7.32,0,7.798646138,0,7.35,77.111,128.103,8.286,213.5,46.039,4.521,71.84,122.4,0,389.42,-15.273,10.501,0,0.78,0.78,9.54,9.35,1.43,1.34,0.61,0.61,0.14,0.13,0.01,0.11,2.19,2.19,93.58,93.51,82.33,81.83,77.05,76.52,0,0,0,0,6814.4,0,260,273,0.83,0.84,0.05,0.05,88.28,87.36,33.74,34.27,60.26,57.01,128.6,129.72,16.91,12.98,11.41,0,9.35,52.17,51.89,3400,1350,315,6,0,4270,25,1
